"Name","Runtime","Hostname","Notes","GPU Type","Tags","config.epochs","config.input_dim","config.lambda_reg","config.learning_rate","config.reduced_dim","final_test_metrics.geodesic_distance","final_test_metrics.mae","final_test_metrics.mse","final_test_metrics.pearson_corr","final_test_metrics.r2","final_train_metrics.geodesic_distance","final_train_metrics.mae","final_train_metrics.mse","final_train_metrics.pearson_corr","final_train_metrics.r2","test_mse_loss","test_pearson","train_mse_loss","train_pearson"
"bilinear_lowrank_transcriptome_SC_schaefer_fold3_final_eval","1","ga014.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","cv_type_schaefer, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, model_bilinear_lowrank, omit_subcortical_False, outerfold_3, parcellation_S100, split_schaefer1, target_SC","150","10760","0.1","0.001","10","6.401367526477086","2.4562851020220555","10.765664784916462","0.4631505519080586","0.15360132444530827","20.31187846536893","2.0995721583243414","7.740561383940941","0.5009547204036593","0.24625158090560728","10.955540657043455","0.46315059065818787","7.963084453489723","0.5005987773581249"
"bilinear_lowrank_transcriptome_SC_schaefer_fold3_final_eval","1","ga014.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","cv_type_schaefer, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, model_bilinear_lowrank, omit_subcortical_False, outerfold_3, parcellation_S100, split_schaefer1, target_SC","150","10760","0.1","0.001","10","6.398732926036424","2.557785054293546","10.449961353509774","0.45851332795688104","0.17842199010313875","19.31024506360965","2.2378273861360487","7.821223549104899","0.4953594081134347","0.2383969852945962","10.64040470123291","0.4585133194923401","8.264558373427972","0.4870050992907547"
"dynamic_mlp_euclidean_SC_schaefer_fold7_final_eval","1","ga014.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","cv_type_schaefer, feature_type_euclidean, final_eval, gene_list_0.2, hemisphere_both, model_dynamic_mlp, omit_subcortical_False, outerfold_7, parcellation_S100, split_schaefer1, target_SC","150","6","","0.0003","","2.632413231507219","3.26769597162417","15.5726222750127","0.4544468413080866","-0.2879033560620061","10.651392636183775","0.9023586617843898","4.292924001572197","0.7754283814454507","0.5575856975767729","0.3278018534183502","0.4464090168476105","0.0987052861123513","0.7363451375411108"
"dynamic_mlp_euclidean_FC_schaefer_fold4_final_eval","0","ga014.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","cv_type_schaefer, feature_type_euclidean, final_eval, gene_list_0.2, hemisphere_both, model_dynamic_mlp, omit_subcortical_False, outerfold_4, parcellation_S100, split_schaefer1, target_FC","150","6","","0.0003","","0.8962627254982194","0.04696456272185661","0.003513246704211501","0.45007713691920415","-0.6205212748593751","8.739948882124896","0.05721119237041525","0.006605632332452262","0.7595320277887604","0.5682819415986611","0.0016829706728458405","0.45007652044296265","0.0031500868878894203","0.7002787006937939"
"dynamic_mlp_euclidean_FC_schaefer_fold7_final_eval","1","ga014.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","cv_type_schaefer, feature_type_euclidean, final_eval, gene_list_0.2, hemisphere_both, model_dynamic_mlp, omit_subcortical_False, outerfold_7, parcellation_S100, split_schaefer1, target_FC","150","6","","0.0003","","4.319699445033992","0.11137605410641188","0.014753941556760552","0.4499329360757637","-2.708856040965637","9.715009571533695","0.06959672810143243","0.00877933990926086","0.6380276154993447","0.3808029656897699","0.006564643466845155","0.4445695132017136","0.003890590855660729","0.5592663540289953"
"shared_mlp_encoder_transcriptome_SC_schaefer_fold4_final_eval","1","ga014.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","cv_type_schaefer, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, model_shared_mlp_encoder, omit_subcortical_False, outerfold_4, parcellation_S100, split_schaefer1, target_SC","150","21520","0","0.0001","","5.314254143537418","4.098857304776907","29.60057479613915","0.4425384974081995","-0.933894493115864","45.871997033605126","1.4126800882080248","8.204562545793072","0.5383718927718748","0.1921869560355156","0.4052954614162445","0.44253844022750854","0.13974524103105068","0.5297320705393086"
"shared_transformer_transcriptome+euclidean_SC_schaefer_fold0_final_eval","0","gh002.hpc.nyu.edu","-","NVIDIA H100 80GB HBM3","cv_type_schaefer, feature_type_transcriptome+euclidean, final_eval, gene_list_0.2, hemisphere_both, model_shared_transformer, omit_subcortical_False, outerfold_0, parcellation_S100, split_schaefer1, target_SC","200","10763","0","0.0001","","5.75009508515682","3.948419695801068","23.777876740396255","0.43954921822010173","-0.2412053570714292","11.574776578551688","1.342249263692269","5.230271691331837","0.7529910241114919","0.5251932356518038","29.673293431599937","0.4515022933483124","2.695577944794746","0.8730611482711688"
"bilinear_lowrank_transcriptome_SC_schaefer_fold5_final_eval","1","ga014.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","cv_type_schaefer, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, model_bilinear_lowrank, omit_subcortical_False, outerfold_5, parcellation_S100, split_schaefer1, target_SC","150","10760","0.1","0.001","10","5.959725586316881","2.756861597101505","11.378293585518252","0.4382936209691991","0.115803727790321","18.964681648910915","2.163849818030344","7.790685640104033","0.5056005255779388","0.25111877555879925","11.568791389465332","0.4382936656475067","8.167972588539124","0.5010709822177887"
"pls_transcriptome_FC_schaefer_fold4_final_eval","1","ga006.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","cv_type_schaefer, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, model_pls, omit_subcortical_False, outerfold_4, parcellation_S100, split_schaefer1, target_FC","","","","","","0.8403581836875553","0.03747206354159408","0.0020676696303052796","0.4327981257153378","0.04626605889256985","11.231143375759482","0.0724316860473582","0.0098092786457496","0.5990861896136269","0.35890426258577457","","","",""
"pls_transcriptome_FC_schaefer_fold4_final_eval","0","ga006.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","cv_type_schaefer, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, model_pls, omit_subcortical_False, outerfold_4, parcellation_S100, split_schaefer42, target_FC","","","","","","0.8403581836875553","0.03747206354159408","0.0020676696303052796","0.4327981257153378","0.04626605889256985","11.231143375759482","0.0724316860473582","0.0098092786457496","0.5990861896136269","0.35890426258577457","","","",""
"xgboost_euclidean_FC_schaefer_fold0_final_eval","1","ga021.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","cv_type_schaefer, feature_type_euclidean, final_eval, gene_list_0.2, hemisphere_both, model_xgboost, omit_subcortical_False, outerfold_0, parcellation_S100, split_schaefer1, target_FC","","","","0.3","","4.526931886958201","0.24649756966401087","0.08822477997146894","0.4298246965575121","-1.5388986313962616","7.872541661177798","0.05233749520814061","0.005474387856611772","0.7859356807094666","0.6121773088375911","","","",""
"dynamic_mlp_transcriptome_SC_schaefer_fold1_final_eval","1","ga014.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","cv_type_schaefer, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, model_dynamic_mlp, omit_subcortical_False, outerfold_1, parcellation_S100, split_schaefer1, target_SC","150","21520","","0.0001","","5.664940320527884","2.8736073334477106","16.557802114440854","0.4252268699767736","0.022510205743493605","25.138099345220155","1.1206990210603538","6.075297990307176","0.7032194592656359","0.429960973838619","0.28301113843917847","0.4252268671989441","0.12210722439564192","0.6764199412786044"
"shared_linear_encoder_transcriptome_SC_schaefer_fold2_final_eval","1","ga014.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","cv_type_schaefer, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, model_shared_linear_encoder, omit_subcortical_False, outerfold_2, parcellation_S100, split_schaefer1, target_SC","125","21520","0.0001","0.0001","","5.994964272206512","2.9201624009100593","14.11240588817975","0.4246787057639742","0.03161437373920273","14.23410597948978","1.6038175357376363","4.578205492162683","0.7562406797319392","0.562095030579088","14.602128505706789","0.41920800507068634","5.579256007545872","0.6862244096241499"
"pls_transcriptome_SC_schaefer_fold4_final_eval","1","ga006.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","cv_type_schaefer, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, model_pls, omit_subcortical_False, outerfold_4, parcellation_S100, split_schaefer42, target_SC","","","","","","3.187169599607097","3.847189858523773","21.327866188653665","0.42433922800293056","-0.3934135825473608","27.166244636185017","2.4031660199254623","9.30544634024868","0.2894737221193472","0.08379503579762893","","","",""
"pls_transcriptome_SC_schaefer_fold4_final_eval","1","ga006.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","cv_type_schaefer, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, model_pls, omit_subcortical_False, outerfold_4, parcellation_S100, split_schaefer1, target_SC","","","","","","3.187169599607097","3.847189858523773","21.327866188653665","0.42433922800293056","-0.3934135825473608","27.166244636185017","2.4031660199254623","9.30544634024868","0.2894737221193472","0.08379503579762893","","","",""
"dynamic_mlp_transcriptome_SC_schaefer_fold4_final_eval","1","ga014.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","cv_type_schaefer, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, model_dynamic_mlp, omit_subcortical_False, outerfold_4, parcellation_S100, split_schaefer1, target_SC","150","21520","","0.0001","","9.229953687598211","4.06011602240324","29.89997198919887","0.4198603394679677","-0.953455011345668","39.36425485471781","1.4702649627054825","8.973878637858343","0.5136870367016343","0.11644086102637152","0.40209704637527466","0.4198603332042694","0.1497814234184182","0.4965940694446149"
"shared_transformer_transcriptome_SC_schaefer_fold3_final_eval","1","gh002.hpc.nyu.edu","-","NVIDIA H100 80GB HBM3","cv_type_schaefer, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, model_shared_transformer, omit_subcortical_False, outerfold_3, parcellation_S100, split_schaefer1, target_SC","100","10760","0","0.00009","","5.392433898920086","2.656935141918515","10.92721127481192","0.41917169092099055","0.1409005077452009","12.625831572378022","1.017628896774053","4.856395976154612","0.7815037730144252","0.5271013809001999","14.575387954711914","-0.134283185005188","2.6792333788341947","0.8612751990188787"
"shared_transformer_transcriptome+euclidean_FC_schaefer_fold3_final_eval","0","gh002.hpc.nyu.edu","-","NVIDIA H100 80GB HBM3","cv_type_schaefer, feature_type_transcriptome+euclidean, final_eval, gene_list_0.2, hemisphere_both, model_shared_transformer, omit_subcortical_False, outerfold_3, parcellation_S100, split_schaefer1, target_FC","200","10763","0","0.0001","","5.311206355895814","0.1661325328673553","0.03668034655242676","0.4180215578166192","-5.5271494814604845","8.189352990091967","0.04264271525021043","0.004020303516860884","0.8583530711509825","0.7294720933624481","0.037149641662836075","0.6073970049619675","0.0027862916108404782","0.9071355763776804"
"shared_transformer_transcriptome_SC_schaefer_fold5_final_eval","1","gh002.hpc.nyu.edu","-","NVIDIA H100 80GB HBM3","cv_type_schaefer, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, model_shared_transformer, omit_subcortical_False, outerfold_5, parcellation_S100, split_schaefer1, target_SC","100","10760","0","0.00009","","5.569578615616832","2.6084664224372465","12.516128080698415","0.41621011249713274","0.02738370140689572","10.0756490222434","0.6531956474228369","0.8325701698112004","0.9617493887249926","0.919969024935127","10.773260116577148","0.4653551876544952","1.6834274304064014","0.9201100793065904"
"bilinear_lowrank_transcriptome_SC_schaefer_fold5_final_eval","1","ga014.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","cv_type_schaefer, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, model_bilinear_lowrank, omit_subcortical_False, outerfold_5, parcellation_S100, split_schaefer1, target_SC","150","10760","0.1","0.001","10","5.310886136499159","3.0435649367748168","11.403453241757184","0.41379630199530304","0.11384859505540412","17.07233025706452","2.6316084462474487","9.076365599665376","0.48159258979151287","0.1275325308001216","11.593388557434082","0.4137961566448212","8.18182737827301","0.4941183254122734"
"dynamic_mlp_transcriptome_SC_schaefer_fold6_final_eval","1","ga014.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","cv_type_schaefer, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, model_dynamic_mlp, omit_subcortical_False, outerfold_6, parcellation_S100, split_schaefer1, target_SC","150","21520","","0.0001","","21.884866980330195","2.289232518835368","17.315320862115115","0.409206893757151","-0.2912801010643824","39.132014643227365","1.6263077576771294","10.1598418959911","0.4646434501038127","0.03658278480933419","0.20247997840245568","0.4512592355410258","0.16354741691611707","0.4515080600976944"
"xgboost_transcriptome_FC_schaefer_fold7_final_eval","1","ga021.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","cv_type_schaefer, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, model_xgboost, omit_subcortical_False, outerfold_7, parcellation_S100, split_schaefer1, target_FC","","","","0.3","","5.03850615900486","0.1303783091726348","0.02009919366690866","0.4030050863831282","-4.052549216307179","7.717818438280522","0.03277929415338451","0.002048598695705935","0.9304260759179408","0.8555146229689932","","","",""
"dynamic_mlp_euclidean_FC_schaefer_fold5_final_eval","14","ga014.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","cv_type_schaefer, feature_type_euclidean, final_eval, gene_list_0.2, hemisphere_both, model_dynamic_mlp, omit_subcortical_False, outerfold_5, parcellation_S100, split_schaefer1, target_FC","150","6","","0.0003","","3.5270265475740725","0.14412507454377","0.03149155859746887","0.4008451988248107","-1.4219324902245196","9.125700450708498","0.04894663546039998","0.005337346979730635","0.8196186402088419","0.6614592314868927","0.010642328765243292","0.4303177297115326","0.0026509902466536513","0.7660058653807338"
"xgboost_transcriptome_FC_schaefer_fold3_final_eval","0","ga021.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","cv_type_schaefer, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, model_xgboost, omit_subcortical_False, outerfold_3, parcellation_S100, split_schaefer1, target_FC","","","","0.3","","2.9971216029752035","0.18650180916380163","0.03978177622542866","0.3960567024175348","-6.079038898671598","9.131953590979611","0.026892945995882635","0.001502108103028669","0.9502618649647814","0.8989225169315217","","","",""
"xgboost_transcriptome_FC_schaefer_fold3_final_eval","0","ga021.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","cv_type_schaefer, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, model_xgboost, omit_subcortical_False, outerfold_3, parcellation_S100, split_schaefer1, target_FC","","","","0.3","","2.9971216029752035","0.18650180916380163","0.03978177622542866","0.3960567024175348","-6.079038898671598","9.131953590979611","0.026892945995882635","0.001502108103028669","0.9502618649647814","0.8989225169315217","","","",""
"xgboost_transcriptome_FC_schaefer_fold5_final_eval","0","ga021.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","cv_type_schaefer, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, model_xgboost, omit_subcortical_False, outerfold_5, parcellation_S100, split_schaefer1, target_FC","","","","0.3","","4.322506282452723","0.1050546157562311","0.01835050843214616","0.37637520699078986","-0.4112890743847133","7.36237602133314","0.02606323032475022","0.0013578656383709945","0.9577973474602072","0.9138724016824448","","","",""
"shared_transformer_transcriptome+euclidean_SC_schaefer_fold1_final_eval","0","gh002.hpc.nyu.edu","-","NVIDIA H100 80GB HBM3","cv_type_schaefer, feature_type_transcriptome+euclidean, final_eval, gene_list_0.2, hemisphere_both, model_shared_transformer, omit_subcortical_False, outerfold_1, parcellation_S100, split_schaefer1, target_SC","200","10763","0","0.0001","","4.0931994829402685","3.095879913646048","18.73431820213579","0.3702835772162646","-0.10598041445188766","10.57618001872788","1.112811075488163","3.8504057209063753","0.8058656059775345","0.6387203506768719","19.557387351989743","0.36132295429706573","2.5051999275500956","0.8773151231117737"
"dynamic_mlp_transcriptome_SC_schaefer_fold3_final_eval","1","ga014.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","cv_type_schaefer, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, model_dynamic_mlp, omit_subcortical_False, outerfold_3, parcellation_S100, split_schaefer1, target_SC","150","21520","","0.0001","","12.782883915219037","2.144832856408575","13.4081422610749","0.361272700925492","-0.05415077267899049","28.202052981067133","1.1627928445927451","6.4398347741892055","0.6670354790600095","0.372911725712213","0.21145428717136383","0.36127275228500366","0.12372991388163916","0.6422785229799224"
"bilinear_lowrank_transcriptome_SC_schaefer_fold1_final_eval","1","ga014.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","cv_type_schaefer, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, model_bilinear_lowrank, omit_subcortical_False, outerfold_1, parcellation_S100, split_schaefer1, target_SC","150","10760","0.1","0.001","10","5.996883037779997","3.638160822086544","17.173624230885096","0.3523051732576","-0.013844850908421025","16.413718303890043","2.4697255926810486","8.330784262249898","0.5082262489720728","0.2183309928846171","17.362977981567383","0.35230571031570435","8.423885064247328","0.5033589830765357"
"dynamic_mlp_transcriptome_SC_schaefer_fold5_final_eval","1","ga014.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","cv_type_schaefer, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, model_dynamic_mlp, omit_subcortical_False, outerfold_5, parcellation_S100, split_schaefer1, target_SC","150","21520","","0.0001","","10.213562217583403","2.155763648673663","13.207363369676486","0.3519321318561044","-0.026331529364797657","22.82655834118997","1.0057170170313563","5.13946131258975","0.743710656274452","0.505968247399468","0.2120718359947205","0.3519321084022522","0.1099343003705144","0.7127387911081314"
"xgboost_transcriptome_SC_schaefer_fold4_final_eval","1","ga021.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","cv_type_schaefer, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, model_xgboost, omit_subcortical_False, outerfold_4, parcellation_S100, split_schaefer1, target_SC","","","","0.3","","2.710143624438789","3.271693340153694","15.305996331190345","0.3507070806631415","0.00001326932335699027","14.60077880184192","1.3834113272317543","3.361923884748359","0.8299585754174489","0.6689883279263904","","","",""
"xgboost_transcriptome_SC_schaefer_fold6_final_eval","2","ga006.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","cv_type_schaefer, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, model_xgboost, omit_subcortical_False, outerfold_6, parcellation_S100, split_schaefer1, target_SC","","","","0.3","","9.44846344466018","2.7651925202606384","11.955037257107708","0.34824768201824785","0.1084599678795216","13.842657120557307","1.302720577862141","2.9223979056577076","0.8630689915860957","0.722880682517439","","","",""
"xgboost_transcriptome_SC_schaefer_fold6_final_eval","1","ga021.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","cv_type_schaefer, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, model_xgboost, omit_subcortical_False, outerfold_6, parcellation_S100, split_schaefer1, target_SC","","","","0.3","","9.44846344466018","2.7651925202606384","11.955037257107708","0.34824768201824785","0.1084599678795216","13.842657120557307","1.302720577862141","2.9223979056577076","0.8630689915860957","0.722880682517439","","","",""
"dynamic_mlp_euclidean_FC_schaefer_fold3_final_eval","1","ga014.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","cv_type_schaefer, feature_type_euclidean, final_eval, gene_list_0.2, hemisphere_both, model_dynamic_mlp, omit_subcortical_False, outerfold_3, parcellation_S100, split_schaefer1, target_FC","150","6","","0.0003","","3.6841188174557327","0.19368111265365284","0.042774326873984345","0.3421933336249533","-6.611553644301018","10.38267274706284","0.05078039390788427","0.005765693665667169","0.7925438256870276","0.6120240595903482","0.0121055799536407","0.5067470967769623","0.002603022327048727","0.7529480089376002"
"shared_transformer_transcriptome+euclidean_FC_schaefer_fold1_final_eval","1","gh002.hpc.nyu.edu","-","NVIDIA H100 80GB HBM3","cv_type_schaefer, feature_type_transcriptome+euclidean, final_eval, gene_list_0.2, hemisphere_both, model_shared_transformer, omit_subcortical_False, outerfold_1, parcellation_S100, split_schaefer1, target_FC","200","10763","0","0.0001","","5.29537060859273","0.2318850755158599","0.06445534534005286","0.33721610312274886","-9.655564225313396","8.502696055356605","0.06745742059130802","0.011143256478002982","0.6166816123513692","0.26472734953598454","0.06449202820658684","0.33270658552646637","0.0028810209851377667","0.9039269387722016"
"shared_linear_encoder_transcriptome_SC_schaefer_fold5_final_eval","1","ga014.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","cv_type_schaefer, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, model_shared_linear_encoder, omit_subcortical_False, outerfold_5, parcellation_S100, split_schaefer1, target_SC","125","21520","0.0001","0.0001","","4.636499824141757","2.739172384756727","12.491887401473608","0.335219052780764","0.029267421320194997","15.362809682826944","1.8051041038475248","5.335652400521862","0.7146949447792524","0.4871093396033771","14.545116901397703","0.20608059340156615","5.832529753069334","0.6658772471584852"
"shared_linear_encoder_transcriptome_SC_schaefer_fold0_final_eval","0","ga014.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","cv_type_schaefer, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, model_shared_linear_encoder, omit_subcortical_False, outerfold_0, parcellation_S100, split_schaefer1, target_SC","125","21520","0.0001","0.0001","","5.3153573161702825","3.8405820307756176","17.155741312170207","0.33064154678107416","0.1044701655374788","13.444857875089516","1.7868351828211633","5.030564485335651","0.7530280451676763","0.5433227589140881","16.88108253479004","0.3146480768918991","6.083725984782388","0.6705589216865905"
"shared_transformer_transcriptome_FC_schaefer_fold7_final_eval","1","gh002.hpc.nyu.edu","-","NVIDIA H100 80GB HBM3","cv_type_schaefer, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, model_shared_transformer, omit_subcortical_False, outerfold_7, parcellation_S100, split_schaefer1, target_FC","100","10760","0","0.00009","","6.113250123618284","0.2568776501218529","0.07613449967600563","0.33040383574258586","-18.13874322755883","6.725415992435466","0.029077724630422373","0.001520288763804394","0.9456059169748324","0.8927757321652556","0.07624511793255806","0.2909432128071785","0.002271241542751877","0.9204828188969538"
"dynamic_mlp_transcriptome_FC_schaefer_fold5_final_eval","1","ga014.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","cv_type_schaefer, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, model_dynamic_mlp, omit_subcortical_False, outerfold_5, parcellation_S100, split_schaefer1, target_FC","150","21520","","0.0001","","3.6320229636554098","0.13971939847007644","0.030597889996696912","0.32786548957796624","-1.3532028015047928","7.030570294841081","0.019880836164277632","0.0010360495143761925","0.970321085388031","0.9342847672923356","0.009770353324711325","0.3278661072254181","0.0016396547522163018","0.7937656715512276"
"pls_transcriptome_SC_schaefer_fold3_final_eval","1","ga006.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","cv_type_schaefer, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, model_pls, omit_subcortical_False, outerfold_3, parcellation_S100, split_schaefer1, target_SC","","","","","","6.692084557034723","2.843913312724844","12.948102534769571","0.32157299977260523","-0.017982359225051203","24.661725952921906","2.5559501085527137","9.952076688329509","0.17578982542831184","0.03090206272411622","","","",""
"pls_transcriptome_SC_schaefer_fold3_final_eval","1","ga006.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","cv_type_schaefer, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, model_pls, omit_subcortical_False, outerfold_3, parcellation_S100, split_schaefer42, target_SC","","","","","","6.692084557034723","2.843913312724844","12.948102534769571","0.32157299977260523","-0.017982359225051203","24.661725952921906","2.5559501085527137","9.952076688329509","0.17578982542831184","0.03090206272411622","","","",""
"shared_mlp_encoder_transcriptome_SC_schaefer_fold3_final_eval","1","ga014.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","cv_type_schaefer, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, model_shared_mlp_encoder, omit_subcortical_False, outerfold_3, parcellation_S100, split_schaefer1, target_SC","150","21520","0","0.0001","","11.607861873124586","2.269631063472593","14.44311949536436","0.31992517183749336","-0.1355208857034278","39.653759004708206","1.4393335400357796","8.13554295708382","0.5527384011809577","0.2077896759402228","0.3330649510025978","0.31518055498600006","0.14193621241016152","0.5420824804423768"
"xgboost_transcriptome_SC_schaefer_fold5_final_eval","1","ga006.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","cv_type_schaefer, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, model_xgboost, omit_subcortical_False, outerfold_5, parcellation_S100, split_schaefer1, target_SC","","","","0.001","","5.97223216890395","2.948470702340053","12.969737428249116","0.31824354800394117","-0.00786584555981884","23.279578228951294","2.5612511165883545","9.568599229501766","0.5502720761864285","0.08021647410731292","","","",""
"shared_transformer_transcriptome_FC_schaefer_fold6_final_eval","0","gh002.hpc.nyu.edu","-","NVIDIA H100 80GB HBM3","cv_type_schaefer, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, model_shared_transformer, omit_subcortical_False, outerfold_6, parcellation_S100, split_schaefer1, target_FC","100","10760","0","0.00009","","6.2182509105337544","0.11067649260041588","0.019371502751554557","0.3139429339109683","-0.37420573785253985","6.993510589218084","0.023523249386587605","0.001252224022431633","0.9683833998171264","0.9268765212042214","0.020286185666918755","0.3489358127117157","0.002072069165666425","0.942109777813866"
"bilinear_lowrank_transcriptome_SC_schaefer_fold1_final_eval","1","ga014.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","cv_type_schaefer, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, model_bilinear_lowrank, omit_subcortical_False, outerfold_1, parcellation_S100, split_schaefer1, target_SC","150","10760","0.1","0.001","10","6.96206286321327","3.6058708939541826","19.389573477435572","0.3132935631630917","-0.14466340750926077","18.540530491583468","2.2115421170907545","8.128881405254477","0.49573700605822657","0.2372753324321578","19.578832626342773","0.3132932186126709","8.36475979976165","0.492528369029363"
"xgboost_euclidean_FC_schaefer_fold5_final_eval","1","ga021.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","cv_type_schaefer, feature_type_euclidean, final_eval, gene_list_0.2, hemisphere_both, model_xgboost, omit_subcortical_False, outerfold_5, parcellation_S100, split_schaefer1, target_FC","","","","0.3","","4.09078489326702","0.10295704590926535","0.018651357699434008","0.3117564255723345","-0.43442659591606225","8.573543978429198","0.045625463404080704","0.004443126897584216","0.8493171759328525","0.7181784133162481","","","",""
"bilinear_lowrank_transcriptome_SC_schaefer_fold6_final_eval","1","ga014.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","cv_type_schaefer, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, model_bilinear_lowrank, omit_subcortical_False, outerfold_6, parcellation_S100, split_schaefer1, target_SC","150","10760","0.1","0.001","10","9.620564618937811","2.843063156465171","12.857094991426733","0.310571944842013","0.041189530813240616","18.121302324461617","2.2940501780026157","8.364394156920435","0.4575958682748378","0.20683792051950445","14.19581095377604","0.27238133052984875","8.607690542936325","0.4545382717624306"
"xgboost_transcriptome_SC_schaefer_fold3_final_eval","1","ga006.hpc.nyu.edu","-","NVIDIA A100-SXM4-80GB","cv_type_schaefer, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, model_xgboost, omit_subcortical_False, outerfold_3, parcellation_S100, split_schaefer1, target_SC","","","","0.3","","7.8615858336238125","2.645786398560351","12.117039948598173","0.30773913045279383","0.04735594419528766","14.010367198124232","1.3197078409161287","3.056211614246371","0.8503527789211334","0.7023969505060255","","","",""
